days,optimals,snp,dqnBiggerNet_percent,dqnBiggerNet_weight,dqnBiggerNet_stock,dqnFastBigNet_percent,dqnFastBigNet_weight,dqnFastBigNet_stock,dqnVeryLarge_percent,dqnVeryLarge_weight,dqnVeryLarge_stock
6/24/2020 0:00,0.030187444,0.030187444,0,2,VLTO,-0.015114938,6,SWKS,-0.040996156,1,IRM
6/25/2020 0:00,0.151239909,0.151239909,0.032815209,10,MRO,0,7,KVUE,0.002851699,5,SBUX
6/26/2020 0:00,0.051637575,0.051637575,0.022536669,8,MTCH,-0.001275272,10,EIX,-0.01947289,6,O
6/29/2020 0:00,0.143991599,0.143991599,0.08381813,9,RCL,0.047461403,10,ENPH,0.014206047,9,CBOE
6/30/2020 0:00,0.075949292,0.075949292,0.046340531,10,AMD,0.011730288,10,BLDR,0.009905689,8,MTCH
7/1/2020 0:00,0.117244347,0.117244347,0.015203923,8,CMG,-0.020631569,9,BAC,0.012006891,5,PARA
7/2/2020 0:00,0.10751753,0.10751753,-0.005169809,6,ES,0,7,KVUE,0.00369903,1,JKHY
7/6/2020 0:00,0.134793937,0.134793937,0.108695652,10,FCX,0.01793725,10,BLDR,0.033752475,6,BBWI
7/7/2020 0:00,0.067793704,0.067793704,0.003798276,10,EA,0.009569369,10,ENPH,-0.028848738,10,MET
7/8/2020 0:00,0.092174596,0.092174596,0.084715659,10,ENPH,0.084715659,10,ENPH,0.084715659,9,ENPH
7/9/2020 0:00,0.082802548,0.082802548,0.023721252,3,PANW,0,7,KVUE,-0.028719465,7,ELV
7/10/2020 0:00,0.108367622,0.108367622,0.020894198,5,TTWO,0.016334849,10,BLDR,0.004331754,8,ACN
7/13/2020 0:00,0.146462196,0.146462196,0.000263604,7,EL,0.007077439,9,BAC,-0.039059727,5,EA
7/14/2020 0:00,0.108718198,0.108718198,-0.010125041,5,TJX,0.06804284,10,ENPH,0.06804284,9,ENPH
7/15/2020 0:00,0.212045665,0.212045665,0.011102327,10,EQT,0.037043659,10,ENPH,0.037043659,9,ENPH
7/16/2020 0:00,0.047018103,0.047018103,0.018512612,1,APD,-0.003623798,10,ENPH,0,6,VLTO
7/17/2020 0:00,0.159393733,0.159393733,0.031041251,10,ED,-0.019645087,10,CCL,0.027190849,9,ENPH
7/20/2020 0:00,0.094720288,0.094720288,0.094720288,9,TSLA,0.071320173,10,ENPH,0.035140151,8,BALL
7/21/2020 0:00,0.109623984,0.109623984,0.080032319,10,EQT,-0.013801674,8,AAPL,0.10516065,10,DVN
7/22/2020 0:00,0.119729225,0.119729225,0.084035104,10,AMD,0.045801546,10,BLDR,0.084035104,4,AMD
7/23/2020 0:00,0.092095152,0.092095152,0.092095152,10,EQT,0.021388133,10,MSI,-0.094863284,9,MRNA
7/24/2020 0:00,0.165015979,0.165015979,0.165015979,10,AMD,0.018805073,3,SYK,-0.020798495,7,RHI
7/27/2020 0:00,0.091517616,0.091517616,0.011569179,10,PAYC,0.010451896,10,COF,0.091517616,9,MRNA
7/28/2020 0:00,0.07268177,0.07268177,0.07268177,8,MTCH,-0.006518027,10,NEM,0.003245699,9,MAR
7/29/2020 0:00,0.353556426,0.353556426,0.125425169,10,AMD,0.013004526,4,BG,0.04848047,10,EQT
7/30/2020 0:00,0.172893822,0.172893822,0.027730329,10,AMD,-0.004294911,6,STZ,0.172893822,10,APA
7/31/2020 0:00,0.104688631,0.104688631,0.053390284,10,ETSY,0.020629037,10,ENPH,0.011017733,10,GPN
8/3/2020 0:00,0.151118609,0.151118609,-0.007407342,10,CE,0.151118609,10,BLDR,0.026632599,9,STLD
8/4/2020 0:00,0.135233873,0.135233873,0.126449893,10,ENPH,0.053072595,10,CZR,0.008695701,3,JNPR
8/5/2020 0:00,0.141483862,0.141483862,0.087599727,10,ENPH,0.087599727,10,ENPH,0.044067805,10,ETSY
8/6/2020 0:00,0.104066976,0.104066976,0,2,VLTO,-0.002640437,2,MO,-0.003429426,7,WEC
8/7/2020 0:00,0.131399338,0.131399338,0.016098518,10,ED,0.020596799,10,ENPH,0.048902424,2,BK
8/10/2020 0:00,0.13767729,0.13767729,0.029357055,5,BAX,0.093504192,10,UAL,0.0110251,5,RMD
8/11/2020 0:00,0.083578759,0.083578759,0.004060782,9,ALGN,-0.02591797,10,BLDR,0.003018969,7,UHS
8/12/2020 0:00,0.131236395,0.131236395,0.01477313,10,PPL,0.05780088,10,ENPH,0.029219461,10,PODD
8/13/2020 0:00,0.06189449,0.06189449,0.051833048,10,ENPH,0.03359679,10,BLDR,-0.001152061,9,BLK
8/14/2020 0:00,0.060662872,0.060662872,-0.000967672,4,SNPS,0.009102971,8,UPS,0.023648626,10,DVN
8/17/2020 0:00,0.112030582,0.112030582,0.03706842,10,DXCM,0,7,KVUE,0.112030582,9,TSLA
8/18/2020 0:00,0.04087467,0.04087467,-0.002073302,3,FE,0,7,KVUE,-0.002523112,4,CAT
8/19/2020 0:00,0.126515764,0.126515764,0.007188633,8,FOX,0,7,KVUE,0.126515764,8,TGT
8/20/2020 0:00,0.085460611,0.085460611,0.005035677,9,VRTX,-0.004926988,8,UPS,-0.039113453,10,APA
8/21/2020 0:00,0.051532455,0.051532455,0.031769474,10,DHI,0.00068413,10,ENPH,-0.03256442,10,APA
8/24/2020 0:00,0.105263137,0.105263137,0.034155565,10,MRO,0.008300367,8,UPS,0.061274511,9,GM
8/25/2020 0:00,0.068678664,0.068678664,0.035032711,10,ENPH,-0.003554869,10,BLDR,0.068678664,10,SJM
8/26/2020 0:00,0.260448986,0.260448986,0.029561829,10,FTNT,0.001262948,6,SWKS,0.064166192,10,TSLA
8/27/2020 0:00,0.087765938,0.087765938,0.011242536,9,VRTX,0.005607516,9,DVN,0.011242536,9,VRTX
8/28/2020 0:00,0.073779749,0.073779749,0.035403028,10,ENPH,0.04728837,10,BLDR,0.031598527,10,DVN
8/31/2020 0:00,0.125689055,0.125689055,-0.009938198,10,EA,0,7,KVUE,-0.007190285,2,SHW
9/1/2020 0:00,0.072789113,0.072789113,0.005263793,7,MTD,0.008427511,6,IQV,0.019163481,8,ENPH
9/2/2020 0:00,0.065010614,0.065010614,0.041721512,8,MGM,0.038273371,9,MOH,0.01756953,10,F
9/3/2020 0:00,0.052064685,0.052064685,-0.051199005,4,ANET,0,7,KVUE,-0.018057945,1,INVH
9/4/2020 0:00,0.058209379,0.058209379,-0.001665254,10,BMY,-0.02418878,10,ENPH,-0.022287211,3,NDAQ
9/8/2020 0:00,0.079333369,0.079333369,0,2,VLTO,0,10,BLDR,0,6,VLTO
9/9/2020 0:00,0.109233494,0.109233494,0.109233494,9,TSLA,0.014609638,10,TMUS,0.038470914,10,PODD
9/10/2020 0:00,0.083676288,0.083676288,0,4,NCLH,-0.003065131,9,AAL,-0.015978873,9,MAR
9/11/2020 0:00,0.069433301,0.069433301,0.013311237,6,HD,0.02178092,10,BLDR,0.013024624,10,F
9/14/2020 0:00,0.125831771,0.125831771,0.048615752,10,FANG,0.067434708,10,ENPH,0.035211268,10,AIG
9/15/2020 0:00,0.071826851,0.071826851,0.029488305,8,MGM,0.038422879,10,ENPH,0.050416196,9,MRNA
9/16/2020 0:00,0.106557413,0.106557413,0.033360127,5,WFC,0.012492509,6,CME,0.016791513,7,FFIV
9/17/2020 0:00,0.064088388,0.064088388,0.020487312,1,AES,-0.014108563,6,SWKS,0.016931216,10,MMM
9/18/2020 0:00,0.067955288,0.067955288,-0.026998591,10,ED,-0.017490869,2,PM,-0.01539062,5,AZO
9/21/2020 0:00,0.040552048,0.040552048,-0.085854467,10,ILMN,-0.022515385,9,BIIB,0.009350046,9,CRM
9/22/2020 0:00,0.067977232,0.067977232,0.01644158,8,DXCM,0.025956762,10,BLDR,0.023677291,7,CPRT
9/23/2020 0:00,0.087618701,0.087618701,-0.027286348,4,SHW,-0.016082982,2,MO,-0.060743572,10,PXD
9/24/2020 0:00,0.081222195,0.081222195,0.007008326,10,EA,0.014527037,10,BLDR,0.006643682,10,AMZN
9/25/2020 0:00,0.136705334,0.136705334,0.029543628,10,AMD,0.060654068,10,ENPH,0.050413851,9,TSLA
9/28/2020 0:00,0.111111171,0.111111171,0.061396312,10,ENPH,0.061396312,10,ENPH,0.044354843,10,MHK
9/29/2020 0:00,0.053535263,0.053535263,0.034041511,10,ENPH,0.034041511,10,ENPH,-0.004621602,7,PCAR
9/30/2020 0:00,0.074626788,0.074626788,-0.011007244,8,FLT,0.022153381,10,ENPH,0.01500989,9,LW
10/1/2020 0:00,0.083787457,0.083787457,0.083787457,10,ENPH,0.083787457,10,ENPH,0.019589174,9,CPRT
10/2/2020 0:00,0.060170216,0.060170216,0.023956438,6,PPL,0.008649376,10,CCL,-0.018388473,10,BMY
10/5/2020 0:00,0.107617045,0.107617045,0.075412417,9,EQT,0.084264102,10,ENPH,0.057451514,10,VLO
10/6/2020 0:00,0.036000419,0.036000419,-0.019384772,10,AMD,0.000898436,10,BLDR,0,1,GEHC
10/7/2020 0:00,0.09384194,0.09384194,0.09384194,10,ENPH,0.09384194,10,ENPH,0.056911812,7,NFLX
10/8/2020 0:00,0.115203447,0.115203447,0.044767722,10,TPR,0.02111394,10,EIX,0.001654795,6,PH
10/9/2020 0:00,0.064708119,0.064708119,0.034881519,10,ENPH,0.034881519,10,ENPH,-0.009432262,8,EQR
10/12/2020 0:00,0.063520563,0.063520563,0.048332203,10,EQT,0.005613708,1,FRT,0.010590136,7,UPS
10/13/2020 0:00,0.070845455,0.070845455,0.021258271,10,ENPH,-0.033423124,7,IPG,-0.035521239,3,RF
10/14/2020 0:00,0.032799718,0.032799718,0.021753396,10,ENPH,0,7,KVUE,0.001272232,10,TYL
10/15/2020 0:00,0.060869612,0.060869612,0.016835016,10,EQT,-0.022396298,3,LIN,-0.003596205,8,VLO
10/16/2020 0:00,0.061135389,0.061135389,0.000417316,6,HD,0,7,KVUE,0.015668602,7,PAYC
10/19/2020 0:00,0.078545062,0.078545062,0.034734809,10,ENPH,0,7,KVUE,-0.013691717,9,CRM
10/20/2020 0:00,0.06746627,0.06746627,0.013513514,10,REG,0.030293692,10,BLDR,0,1,GEHC
10/21/2020 0:00,0.074769471,0.074769471,-0.010997035,3,NEE,0.00670114,9,BIIB,-0.014262738,3,ODFL
10/22/2020 0:00,0.349662054,0.349662054,0.006870016,3,O,0.02450095,4,BG,0.044488397,10,RCL
10/23/2020 0:00,0.038403266,0.038403266,0.028686173,1,EBAY,0,7,KVUE,0.008545516,9,PKG
10/26/2020 0:00,0.018611223,0.018611223,0.00431129,2,DUK,-0.016493064,6,SWKS,-0.014564567,7,TECH
10/27/2020 0:00,0.085131758,0.085131758,-0.026917076,6,UDR,-0.031865777,1,PH,0.009919727,9,KEYS
10/28/2020 0:00,0.132540336,0.132540336,0.042380619,10,ENPH,0,7,KVUE,0,1,GEHC
10/29/2020 0:00,0.168032818,0.168032818,0.066635388,10,TPR,0,7,KVUE,0.034347437,9,STLD
10/30/2020 0:00,0.10897366,0.10897366,0.00471205,8,WMB,-0.081785244,4,ETSY,-0.070498514,3,ILMN
11/2/2020 0:00,0.111444905,0.111444905,0.044705233,7,AIZ,0.058517746,10,ENPH,0.071084354,10,APA
11/3/2020 0:00,0.154405012,0.154405012,0.031714603,10,ETSY,0.00886062,10,ENPH,0.017934631,9,VRTX
11/4/2020 0:00,0.439739334,0.439739334,0.062287758,10,AMD,0.043451596,10,BLDR,0.037337456,10,PODD
11/5/2020 0:00,0.140140747,0.140140747,0.132498346,10,ENPH,0.002921117,1,FRT,0.129187623,10,ALB
11/6/2020 0:00,0.129861717,0.129861717,0.000167162,10,CE,0.018875741,10,ENPH,-0.013783738,2,HES
11/9/2020 0:00,0.392908859,0.392908859,0.15484488,10,MPC,0.392908859,10,CCL,0.024935041,9,HPQ
11/10/2020 0:00,0.09130101,0.09130101,0.049363558,9,BLDR,0.037952366,9,DVN,0.023026341,9,KEY
11/11/2020 0:00,0.100923311,0.100923311,0.100923311,10,ENPH,0.100923311,10,ENPH,0.100923311,6,ENPH
11/12/2020 0:00,0.065138221,0.065138221,0.003677309,6,UBER,-0.01599765,10,BLDR,-0.006049391,9,HCA
11/13/2020 0:00,0.093288267,0.093288267,0.060550534,10,WBD,0.029855107,10,BLDR,0.049792482,10,MRO
11/16/2020 0:00,0.113333384,0.113333384,0.084398244,10,MPC,0.029276706,10,BLDR,0.095760125,9,MRNA
11/17/2020 0:00,0.082138793,0.082138793,0.038408045,10,FANG,0.043275264,10,ENPH,0.082138793,9,TSLA
11/18/2020 0:00,0.101967759,0.101967759,-0.019684512,10,ED,-0.016840687,4,BG,0.003595596,9,BLK
11/19/2020 0:00,0.176733071,0.176733071,0.045044962,10,FANG,0.03178035,10,ENPH,-0.0126903,7,INCY
11/20/2020 0:00,0.052172083,0.052172083,-0.004133891,6,HD,0.005430964,10,ENPH,-0.007077338,10,LEN
11/23/2020 0:00,0.168272831,0.168272831,0.116716905,9,FANG,0.037348534,10,ENPH,0.034821453,10,LRCX
11/24/2020 0:00,0.140764243,0.140764243,0.06827457,8,RL,0.008428531,10,BLDR,0.004592848,7,WEC
11/25/2020 0:00,0.107751654,0.107751654,0.019278234,10,AMD,0.107751654,9,MRNA,0.107751654,9,MRNA
11/27/2020 0:00,0.163491468,0.163491468,0.024337481,10,FSLR,0.010713958,10,ENPH,-0.009442819,7,UPS
11/30/2020 0:00,0.20239319,0.20239319,0.20239319,6,MRNA,-0.018763644,3,CINF,0.20239319,9,MRNA
12/1/2020 0:00,0.053253105,0.053253105,0.028339468,8,WTW,0.018625973,10,NRG,0.030612298,8,PARA
12/2/2020 0:00,0.093611516,0.093611516,0.016721625,10,DXCM,-0.00714013,10,ENPH,0.017664849,9,HOLX
12/3/2020 0:00,0.099720241,0.099720241,-0.002032378,10,ENPH,0.019869451,10,BLDR,0.099720241,9,MRNA
12/4/2020 0:00,0.134228239,0.134228239,0.126700105,10,FANG,0.024598674,1,PH,0.018075229,10,APTV
12/7/2020 0:00,0.071314133,0.071314133,0.017961953,3,FE,0,7,KVUE,0.048158663,8,BLDR
12/8/2020 0:00,0.078440518,0.078440518,0.056801212,10,MRO,0.011285293,9,BIIB,0.001253947,10,DVN
12/9/2020 0:00,0.05878074,0.05878074,0.017579915,5,BAX,0.005099159,10,BLDR,0.017615191,10,APA
12/10/2020 0:00,0.099020121,0.099020121,0.031038854,10,ENPH,0.031038854,10,ENPH,0.048368294,7,AAL
12/11/2020 0:00,0.135949308,0.135949308,0.066305895,10,ENPH,0.066305895,10,ENPH,-0.027237767,9,TSLA
12/14/2020 0:00,0.067773608,0.067773608,-0.032913505,10,FCX,0.036880877,10,ENPH,0.002547106,3,FSLR
12/15/2020 0:00,0.106086707,0.106086707,0.106086707,10,ENPH,0.106086707,10,ENPH,0.024688795,8,AMD
12/16/2020 0:00,0.10568912,0.10568912,0.02028638,8,MTCH,-0.008746318,7,ADI,-0.003625597,10,CPRT
12/17/2020 0:00,0.076187858,0.076187858,0.066797079,8,BLDR,0.066797079,10,BLDR,-0.002149133,3,DGX
12/18/2020 0:00,0.072812326,0.072812326,0.069124749,10,FTNT,-0.004223153,9,EQIX,0.000188542,9,EBAY
12/21/2020 0:00,0.062272247,0.062272247,0.038744571,10,ENPH,0.032707935,10,BLDR,-0.002238558,6,HAS
12/22/2020 0:00,0.097146312,0.097146312,0.03800214,10,ENPH,0.03800214,10,ENPH,-0.010411874,2,CB
12/23/2020 0:00,0.085130535,0.085130535,-0.014888993,4,ANET,0.013434469,9,BIIB,0.046742199,10,APA
12/24/2020 0:00,0.04513389,0.04513389,0.00954694,7,CMS,0,7,KVUE,-0.000641857,4,HUM
12/28/2020 0:00,0.051126051,0.051126051,0.035765713,10,AAPL,0,7,KVUE,-0.004009324,8,QRVO
12/29/2020 0:00,0.049288288,0.049288288,0.01836295,8,PODD,-0.002495844,1,STT,-0.019459833,7,AVB
12/30/2020 0:00,0.072352503,0.072352503,0.016447171,10,DXCM,0.016039928,10,ENPH,0.000548243,10,YUM
12/31/2020 0:00,0.118312149,0.118312149,0.014688074,10,ENPH,0.019674426,9,EQIX,-0.020801195,10,EQT
1/4/2021 0:00,0.069493654,0.069493654,-0.021985845,10,PPL,0.020240274,9,DVN,-0.020775739,10,AEP
1/5/2021 0:00,0.100859498,0.100859498,0.022401907,10,NXPI,0.044273718,10,CZR,0.076255519,8,DVN
1/6/2021 0:00,0.120674508,0.120674508,0.120674508,10,ENPH,0.031234203,10,BLDR,0.075992444,10,WAB
1/7/2021 0:00,0.079446564,0.079446564,0.051037415,10,ENPH,0.051037415,10,ENPH,0.027103049,10,PODD
1/8/2021 0:00,0.078402995,0.078402995,0.000286034,10,ED,-0.016254876,9,AAL,0.02086989,9,CBOE
1/11/2021 0:00,0.117360726,0.117360726,0,2,VLTO,-0.027626493,10,ENPH,0.045285576,9,GM
1/12/2021 0:00,0.12649407,0.12649407,0.082785759,10,EQT,0.027693818,10,NRG,0.046018393,10,SLB
1/13/2021 0:00,0.075999959,0.075999959,0.057151755,9,ABNB,-0.004880746,8,UPS,-0.003934207,9,MRNA
1/14/2021 0:00,0.085535148,0.085535148,-0.022314087,7,PCG,0.042746155,10,BLDR,0.025216327,10,DAL
1/15/2021 0:00,0.048947835,0.048947835,0.002713908,8,EBAY,0.004708729,5,PANW,0.007876466,10,BMY
1/19/2021 0:00,0.097458451,0.097458451,0.082624007,10,ETSY,0.056089001,10,ENPH,0.038787842,10,MRO
1/20/2021 0:00,0.168543436,0.168543436,0.168543436,10,NFLX,0.02648514,10,BLDR,-0.002070405,1,CCI
1/21/2021 0:00,0.114749996,0.114749996,0.063640937,10,ENPH,0,7,KVUE,-0.01005111,3,CMS
1/22/2021 0:00,0.048700279,0.048700279,0.048700279,10,FANG,0.018054275,1,FRT,0.005920805,2,BMY
1/25/2021 0:00,0.121966075,0.121966075,0.121966075,10,MRNA,0.022639571,9,BIIB,0.121966075,9,MRNA
1/26/2021 0:00,0.088657145,0.088657145,0.033537086,8,EBAY,-0.015391042,6,SWKS,0.04329909,2,SJM
1/27/2021 0:00,0.108083731,0.108083731,-0.057037568,5,APTV,-0.023999776,9,BIIB,-0.024960418,4,IFF
1/28/2021 0:00,0.144831579,0.144831579,0.082225455,10,ENPH,0.082225455,10,ENPH,0.007651932,8,CRM
1/29/2021 0:00,0.085302415,0.085302415,-0.026002448,6,HD,-0.006711607,5,PANW,-0.022339607,2,IPG
2/1/2021 0:00,0.158124195,0.158124195,0.018645239,10,EA,0.021880944,10,ENPH,0.022405339,10,WYNN
2/2/2021 0:00,0.107889557,0.107889557,0.016918959,9,NFLX,0.013698654,10,BLDR,0.042047379,10,PODD
2/3/2021 0:00,0.090128812,0.090128812,-0.009069358,5,AFL,0.019259676,10,ENPH,0.037668848,7,FCX
2/4/2021 0:00,0.126295326,0.126295326,0.002506243,7,PCG,-0.002006021,6,SWKS,0.014166205,3,CINF
2/5/2021 0:00,0.078087312,0.078087312,0.061010437,8,MTCH,0.007772349,2,PM,0.047081803,10,LEN
2/8/2021 0:00,0.130982302,0.130982302,0.04061433,10,AMD,-0.000116559,3,LIN,0.016852266,8,LULU
2/9/2021 0:00,0.092855871,0.092855871,0.025621183,10,EA,0,7,KVUE,0.011233282,3,HUM
2/10/2021 0:00,0.076792425,0.076792425,0.076792425,8,MTCH,0.003171574,5,PANW,0.016790442,4,GLW
2/11/2021 0:00,0.138970871,0.138970871,0.026937737,10,DXCM,0.017100013,10,BLDR,-0.0021119,4,USB
2/12/2021 0:00,0.118656107,0.118656107,-0.015104898,10,MTCH,0.037321643,10,ENPH,0.029835294,10,CPRT
2/16/2021 0:00,0.097146236,0.097146236,-0.007411619,10,REG,-0.010052214,3,LIN,0.062929085,8,APA
2/17/2021 0:00,0.073348232,0.073348232,0.004629559,6,GILD,-0.003969217,9,ITW,-0.004889574,4,AWK
2/18/2021 0:00,0.071987455,0.071987455,0.005262218,10,REG,0,7,KVUE,-0.027987108,9,CTRA
2/19/2021 0:00,0.103986927,0.103986927,0.049214827,9,ENPH,0.049214827,10,ENPH,-0.011303416,3,CMS
2/22/2021 0:00,0.094218426,0.094218426,0.009223131,10,PH,-0.009585234,4,WM,-0.038780225,10,CPRT
2/23/2021 0:00,0.094117653,0.094117653,-0.00572815,7,EXPE,0.008458155,10,BLDR,0.025638635,3,ALL
2/24/2021 0:00,0.092592577,0.092592577,0.058400116,10,ENPH,0.016028523,4,PCG,0.023954833,9,TYL
2/25/2021 0:00,0.042894163,0.042894163,-0.024717946,10,EQT,-0.015993082,8,UPS,0.005617238,10,ES
2/26/2021 0:00,0.133417603,0.133417603,0.05192091,10,ENPH,0.05192091,10,ENPH,0.014592812,4,GLW
3/1/2021 0:00,0.125117758,0.125117758,0.05901397,10,ENPH,0.05901397,10,ENPH,0.028418602,10,NUE
3/2/2021 0:00,0.090830692,0.090830692,0.04865073,3,CCL,-0.034649816,5,PANW,-0.018092109,7,RHI
3/3/2021 0:00,0.062540114,0.062540114,-0.032331988,6,INCY,0,7,KVUE,0.005596569,9,EXC
3/4/2021 0:00,0.091617403,0.091617403,0.018714364,9,WBD,-0.023621183,5,PANW,0.053741823,10,APA
3/5/2021 0:00,0.108198308,0.108198308,0.070948001,10,FCX,0.028355406,10,BLDR,0.040088266,8,MKTX
3/8/2021 0:00,0.126885858,0.126885858,0.0218121,6,HAL,-0.005372641,10,EIX,0.033243438,7,TSCO
3/9/2021 0:00,0.196412076,0.196412076,0.12600333,10,ENPH,0.12600333,10,ENPH,-0.025170645,1,GWW
3/10/2021 0:00,0.098234897,0.098234897,0.028547085,7,HAL,0.04915761,10,CZR,0.020377666,9,EOG
3/11/2021 0:00,0.087347714,0.087347714,0.084694642,10,ENPH,0.084694642,10,ENPH,0.058430493,10,PODD
3/12/2021 0:00,0.100370929,0.100370929,0.016041288,10,ED,0.005240211,4,PCG,0.00985423,9,STLD
3/15/2021 0:00,0.089605943,0.089605943,0.057373545,10,ENPH,0,7,KVUE,0.057373545,9,ENPH
3/16/2021 0:00,0.086036477,0.086036477,0.003030303,10,AMD,0,7,KVUE,0.086036477,9,MRNA
3/17/2021 0:00,0.137977657,0.137977657,0.005814502,6,CBOE,-0.009058874,5,PANW,0.006256328,10,FMC
3/18/2021 0:00,0.187075452,0.187075452,0.011177391,6,HD,-0.016520276,1,FRT,-0.026016359,7,ILMN
3/19/2021 0:00,0.060984313,0.060984313,0.043574902,10,ENPH,0.043574902,10,ENPH,0.002342432,9,CTVA
3/22/2021 0:00,0.044076262,0.044076262,0.044076262,10,DXCM,0.004607574,3,LIN,0.02310383,9,TSLA
3/23/2021 0:00,0.04067148,0.04067148,0.005239576,6,GOOGL,-0.035189637,7,IPG,-0.023900973,1,VRTX
3/24/2021 0:00,0.048747803,0.048747803,0.015342038,5,DOV,0.00212867,10,BLDR,0.031332347,6,FANG
3/25/2021 0:00,0.081908473,0.081908473,0.031958671,10,COF,0.039650704,10,BLDR,0.041073384,7,KIM
3/26/2021 0:00,0.088986589,0.088986589,0.067394808,10,FTNT,0.058342786,10,BLDR,0.027265958,8,MTCH
3/29/2021 0:00,0.046444991,0.046444991,0.00751202,3,VRSN,-0.003885749,9,MOH,0.002003201,10,GWW
3/30/2021 0:00,0.060286707,0.060286707,0.059518832,10,ENPH,0.056889795,10,CZR,0.059518832,9,ENPH
3/31/2021 0:00,0.105156547,0.105156547,0.076759609,10,ENPH,0.105156547,9,MRNA,0.001689196,2,MRK
4/1/2021 0:00,0.105184428,0.105184428,0.032993584,10,AMD,0.021565668,10,BLDR,0.036829021,10,CPRT
4/5/2021 0:00,0.071789315,0.071789315,0.006444592,9,CBOE,0.003911713,8,UPS,-0.019917007,9,MRNA
4/6/2021 0:00,0.07879541,0.07879541,0.056886629,10,ENPH,0.056886629,10,ENPH,0.056886629,6,ENPH
4/7/2021 0:00,0.036266915,0.036266915,0.014724458,8,WMB,0,7,KVUE,-0.00245395,10,AEE
4/8/2021 0:00,0.055729805,0.055729805,0.020798683,10,ENPH,0.012978732,6,SWKS,-0.005824767,5,CLX
4/9/2021 0:00,0.052584352,0.052584352,0.026894053,10,DHI,0.023732105,2,MAS,0.052584352,9,MRNA
4/12/2021 0:00,0.05618053,0.05618053,0.001995497,10,ED,0,7,KVUE,-0.00820623,6,KEYS
4/13/2021 0:00,0.085956904,0.085956904,0.024306515,10,AAPL,0.006219425,6,SWKS,0.085956904,9,TSLA
4/14/2021 0:00,0.076489827,0.076489827,0.044457615,10,EQT,-0.015766599,1,FRT,0.006597268,1,BSX
4/15/2021 0:00,0.056779108,0.056779108,0.056779108,10,AMD,0.004376792,10,MSI,0.03575691,10,PODD
4/16/2021 0:00,0.087289747,0.087289747,0.028945754,10,ENPH,0,7,KVUE,0.028945754,9,ENPH
4/19/2021 0:00,0.035979749,0.035979749,0.00306181,9,IQV,0.000841473,1,FRT,-0.01755736,9,EBAY
4/20/2021 0:00,0.041519064,0.041519064,0.004155154,10,PPL,0.041519064,10,ENPH,-0.010855406,4,GLW
4/21/2021 0:00,0.103177579,0.103177579,0.054965999,10,ENPH,0.009641566,10,BLDR,0.029132747,9,LVS
4/22/2021 0:00,0.149405586,0.149405586,0.037400071,10,ENPH,0.037400071,10,ENPH,0.001061043,7,SYK
4/23/2021 0:00,0.071991096,0.071991096,0.046799958,10,AMD,0.037854277,10,ENPH,-0.000564029,4,EQT
4/26/2021 0:00,0.070005583,0.070005583,0.025671014,4,SLB,0.034018043,10,ENPH,0.017275513,10,PXD
4/27/2021 0:00,0.104203445,0.104203445,0,2,VLTO,-0.0023417,7,AMD,0.024012402,9,FANG
4/28/2021 0:00,0.085365915,0.085365915,0.006115111,1,AES,0,7,KVUE,-0.010937067,2,MCD
4/29/2021 0:00,0.072972983,0.072972983,0.006560819,10,ED,-0.013910469,5,PANW,0.016587719,10,APH
4/30/2021 0:00,0.050863033,0.050863033,0.011451525,2,DUK,-0.010012217,8,AIG,0.00157253,2,SHW
5/3/2021 0:00,0.080179314,0.080179314,0.034031393,10,EQT,0.040910411,8,UPS,0.008321218,10,SJM
5/4/2021 0:00,0.142242041,0.142242041,-0.000171667,10,TT,0,7,KVUE,-0.010711507,6,OXY
5/5/2021 0:00,0.077986022,0.077986022,0.016031838,9,CBOE,0.002534926,6,SWKS,-0.005538926,3,BSX
5/6/2021 0:00,0.075393804,0.075393804,0.017470565,7,EL,0.059926591,10,BLDR,0,1,GEHC
5/7/2021 0:00,0.123845774,0.123845774,0.123845774,9,EQT,-0.00460409,6,SWKS,0.044485801,10,RCL
5/10/2021 0:00,0.068181821,0.068181821,-0.009059255,9,SCHW,0,7,KVUE,0.009666174,10,MCD
5/11/2021 0:00,0.107685032,0.107685032,0.002775165,10,MRNA,0,7,KVUE,0.027937651,9,ENPH
5/12/2021 0:00,0.07194862,0.07194862,-0.021931196,8,PEAK,-0.024284414,5,PANW,-0.017788577,9,LW
5/13/2021 0:00,0.050109442,0.050109442,0.015281742,7,PCG,0.028301881,10,BLDR,0.021333624,2,SHW
5/14/2021 0:00,0.124411848,0.124411848,0.030844819,7,HAL,0.045109486,10,ENPH,0.027820759,10,HWM
5/17/2021 0:00,0.081346415,0.081346415,0.063897132,10,STX,-0.007796877,6,SWKS,0.006027245,9,MOH
5/18/2021 0:00,0.047895023,0.047895023,0.034538119,10,ENPH,-0.043795667,10,BLDR,-0.009444413,1,JBL
5/19/2021 0:00,0.069533088,0.069533088,0.066606774,10,ENPH,-0.026826599,10,BLDR,0.015376169,9,CBOE
5/20/2021 0:00,0.085329527,0.085329527,0.085329527,10,ENPH,0.085329527,10,ENPH,0.085329527,9,ENPH
5/21/2021 0:00,0.067253816,0.067253816,-0.000411538,6,HD,-0.010275628,1,KLAC,-0.005173045,5,PHM
